datetime,target_temp_t+2
2022-03-10,22.7
2022-03-11,22.8
2022-03-12,23.3
2022-03-13,24.7
2022-03-14,23.5
2022-03-15,23.6
2022-03-16,24.9
2022-03-17,24.1
2022-03-18,25.4
2022-03-19,25.6
2022-03-20,26.5
2022-03-21,19.9
2022-03-22,18.7
2022-03-23,22.4
2022-03-24,26.4
2022-03-25,23.1
2022-03-26,19.9
2022-03-27,20.2
2022-03-28,21.9
2022-03-29,24.4
2022-03-30,18.5
2022-03-31,19.5
2022-04-01,20.4
2022-04-02,21.4
2022-04-03,22.0
2022-04-04,23.8
2022-04-05,26.1
2022-04-06,25.1
2022-04-07,24.3
2022-04-08,24.4
2022-04-09,23.2
2022-04-10,25.0
2022-04-11,27.0
2022-04-12,26.8
2022-04-13,26.1
2022-04-14,23.9
2022-04-15,18.2
2022-04-16,19.2
2022-04-17,22.2
2022-04-18,22.1
2022-04-19,22.0
2022-04-20,25.3
2022-04-21,27.0
2022-04-22,26.8
2022-04-23,27.7
2022-04-24,28.1
2022-04-25,28.1
2022-04-26,27.2
2022-04-27,26.8
2022-04-28,28.6
2022-04-29,23.5
2022-04-30,23.9
2022-05-01,24.9
2022-05-02,25.0
2022-05-03,25.7
2022-05-04,26.1
2022-05-05,26.8
2022-05-06,26.2
2022-05-07,27.1
2022-05-08,28.6
2022-05-09,29.0
2022-05-10,26.9
2022-05-11,26.9
2022-05-12,24.5
2022-05-13,24.9
2022-05-14,23.9
2022-05-15,24.7
2022-05-16,25.5
2022-05-17,25.9
2022-05-18,26.9
2022-05-19,25.6
2022-05-20,24.3
2022-05-21,24.6
2022-05-22,24.0
2022-05-23,27.2
2022-05-24,28.8
2022-05-25,27.9
2022-05-26,28.8
2022-05-27,28.4
2022-05-28,28.2
2022-05-29,27.3
2022-05-30,28.8
2022-05-31,29.9
2022-06-01,30.9
2022-06-02,32.3
2022-06-03,31.0
2022-06-04,28.2
2022-06-05,28.2
2022-06-06,27.8
2022-06-07,29.0
2022-06-08,30.0
2022-06-09,28.2
2022-06-10,30.9
2022-06-11,30.9
2022-06-12,27.5
2022-06-13,28.3
2022-06-14,30.0
2022-06-15,31.4
2022-06-16,32.4
2022-06-17,33.7
2022-06-18,33.6
2022-06-19,33.3
2022-06-20,31.7
2022-06-21,28.0
2022-06-22,30.3
2022-06-23,30.7
2022-06-24,30.3
2022-06-25,32.0
2022-06-26,32.3
2022-06-27,30.6
2022-06-28,28.3
2022-06-29,28.9
2022-06-30,30.6
2022-07-01,31.2
2022-07-02,32.6
2022-07-03,30.4
2022-07-04,28.1
2022-07-05,27.6
