name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2025-10-29T08:00:00,24,24,18,69.15,0,0,,0,0,15.8,9.4,40,1018,92.3,10,246.2,0.9,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T09:00:00,25,25,18,65.13,0,0,,0,0,19.1,9.4,30,1018,97,10,409.9,1.5,4,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T10:00:00,26,26,18,61.38,0,0,,0,0,20.2,9.4,350,1018,97.9,10,618.5,2.2,6,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T11:00:00,26,26,18,61.38,0,0,,0,0,19.4,9.4,350,1017,93.7,10,745.4,2.7,7,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T12:00:00,27,27.6,17,54.32,0,0,,0,0,18,9.4,60,1016,97.3,10,801,2.9,8,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T13:00:00,27,27.6,17,54.32,0,0,,0,0,17.6,9.4,50,1015,97.4,10,776.7,2.8,8,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T14:00:00,27,27.9,18,57.86,0,0,,0,0,16.6,5.4,28.5,1014,96,10,622,2.2,6,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T15:00:00,27,27.9,18,57.86,0,0,,0,0,14.8,7.6,40,1014,97.7,10,440.6,1.6,4,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T16:00:00,27,27.6,17,54.32,0,0,,0,0,12.2,9.4,50,1013,95.7,10,249.6,0.9,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T17:00:00,27,27.9,18,57.86,0,0,,0,0,11.5,9.4,80,1014,100,10,97.5,0.4,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T18:00:00,26,26,19,65.35,0,0,,0,0,7.9,5.4,80,1014,100,10,3.1,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T19:00:00,25,25,19,69.35,0,0,,0,0,7.6,5.4,60,1015,100,9,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T20:00:00,25,25,20,73.79,0,0,,0,0,5.8,5.4,330,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T21:00:00,25,25,20,73.79,0,0,,0,0,5.4,1.8,195.8,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T22:00:00,25,25,20,73.79,0,0,,0,0,4.7,1.8,198.8,1016,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-29T23:00:00,25,25,21,78.49,0,0,,0,0,4,3.6,216.4,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T00:00:00,23,23,21,88.51,0,0,,0,0,3.2,3.6,224,1016,88,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-30T01:00:00,23,23,21,88.51,0,0,rain,0,0,3.2,7.6,310,1016,100,9,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T02:00:00,23,23,21,88.51,0,0,rain,0,0,3.6,3.6,360,1016,100,9,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T03:00:00,22,22,21,94.06,0,0,rain,0,0,2.5,5.4,340,1016,88,6,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-30T04:00:00,22,22,21,94.06,0.2,100,rain,0,0,2.5,5.4,310,1015,88,7,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-30T05:00:00,22,22,21,94.06,0.1,100,rain,0,0,2.5,5.4,310,1015,100,7,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T06:00:00,22,22,21,94.06,0.4,100,rain,0,0,2.9,3.6,320,1016,100,6,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T07:00:00,22,22,21,94.06,0,0,,0,0,6.8,7.6,340,1017,100,6,12.2,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T08:00:00,22,22,21,94.06,0.1,100,rain,0,0,10.4,5.4,350,1017,88,6,34.3,0.1,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-30T09:00:00,22,22,21,94.06,0,0,rain,0,0,13.3,5.4,350,1018,100,3,73.8,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T10:00:00,22,22,21,94.06,0,0,,0,0,14,11.2,10,1018,100,3,68.4,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T11:00:00,23,23,22,94.1,0.2,100,rain,0,0,16.9,9.4,360,1017,100,3,146,0.5,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T12:00:00,23,23,22,94.1,0.2,100,rain,0,0,20.9,7.6,10,1016,88,6,309.9,1.1,3,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-30T13:00:00,23,23,22,94.1,0.1,100,rain,0,0,21.6,9.4,360,1016,88,6,278.4,1,3,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-30T14:00:00,23,23,22,94.1,0,0,rain,0,0,19.4,11.2,10,1015,100,4,186.2,0.7,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T15:00:00,23,23,22,94.1,0.1,100,rain,0,0,19.1,9.4,360,1015,100,5,176,0.6,2,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T16:00:00,23,23,22,94.1,0,0,,0,0,18,13,340,1014,100,10,55.4,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T17:00:00,23,23,22,94.1,0,0,,0,0,15.8,9.4,360,1015,100,10,33.2,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T18:00:00,23,23,22,94.1,0.1,100,rain,0,0,15.8,7.6,360,1015,88,10,1.7,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-30T19:00:00,23,23,22,94.1,0.1,100,rain,0,0,14,5.4,10,1016,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T20:00:00,24,24,22,88.6,0,0,rain,0,0,13.3,5.4,40,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-30T21:00:00,23,23,22,94.1,0.1,100,rain,0,0,12.6,5.4,80,1017,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T22:00:00,23,23,22,94.1,0.2,100,rain,0,0,11.9,11.2,90,1017,100,5,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-30T23:00:00,22,22,22,100,0.3,100,rain,0,0,13,9.4,60,1017,88,4,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-31T00:00:00,22,22,22,100,0.4,100,rain,0,0,14,5.4,60,1017,88,7,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-31T01:00:00,22,22,22,100,0.4,100,rain,0,0,14,5.4,10,1016,88,6,0,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-31T02:00:00,23,23,22,94.1,0.4,100,rain,0,0,12.6,3.6,339.5,1016,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T03:00:00,22,22,22,100,0.4,100,rain,0,0,14,9.4,360,1015,100,6,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T04:00:00,22,22,22,100,0.4,100,rain,0,0,13.7,9.4,350,1015,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T05:00:00,22,22,21,94.06,0.6,100,rain,0,0,13.7,9.4,360,1016,100,9,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T06:00:00,22,22,21,94.06,0.2,100,rain,0,0,13.3,11.2,10,1016,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T07:00:00,22,22,21,94.06,0.1,100,rain,0,0,14.8,11.2,10,1018,100,5,8.8,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T08:00:00,22,22,21,94.06,0.1,100,rain,0,0,16.9,11.2,360,1018,100,5,23.4,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T09:00:00,22,22,21,94.06,0.3,100,rain,0,0,18,14.8,10,1018,100,4,76.1,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T10:00:00,22,22,21,94.06,0.3,100,rain,0,0,18,11.2,10,1019,100,8,62.8,0.2,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T11:00:00,22,22,21,94.06,0.6,100,rain,0,0,18,14.8,360,1018,100,8,136.5,0.5,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T12:00:00,22,22,21,94.06,0.3,100,rain,0,0,18.7,14.8,20,1017,100,10,124.5,0.4,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T13:00:00,22,22,21,94.06,0.3,100,rain,0,0,18.7,11.2,360,1016,100,7,94.6,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T14:00:00,21,21,20,94.02,0.4,100,rain,0,0,18.7,14.8,10,1016,100,4,80.1,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T15:00:00,21,21,20,94.02,0.3,100,rain,0,0,17.6,11.2,20,1015,100,5,49.7,0.2,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T16:00:00,21,21,21,100,0,0,,0,0,16.9,11.2,20,1015,100,5,38.3,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-31T17:00:00,21,21,21,100,0.2,100,rain,0,0,14.8,9.4,360,1016,100,10,12,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T18:00:00,22,22,20,88.43,0,0,,0,0,11.9,9.4,10,1016,100,10,0.5,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-31T19:00:00,22,22,20,88.43,0.4,100,rain,0,0,11.9,11.2,20,1017,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T20:00:00,21,21,21,100,0.7,100,rain,0,0,13,11.2,10,1018,100,5,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T21:00:00,22,22,21,94.06,1,100,rain,0,0,14.4,11.2,360,1018,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T22:00:00,22,22,21,94.06,1.4,100,rain,0,0,14.8,14.8,350,1018,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-31T23:00:00,22,22,21,94.06,1.3,100,rain,0,0,15.1,11.2,360,1018,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T00:00:00,21,21,20,94.02,1.1,100,rain,0,0,15.5,13,350,1018,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T01:00:00,21,21,20,94.02,1,100,rain,0,0,15.1,14.8,360,1017,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T02:00:00,21,21,20,94.02,0.8,100,rain,0,0,16.9,16.6,360,1017,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T03:00:00,21,21,20,94.02,0.7,100,rain,0,0,18.7,16.6,360,1016,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T04:00:00,21,21,20,94.02,0.8,100,rain,0,0,19.1,13,350,1017,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T05:00:00,20,20,20,100,0.6,100,rain,0,0,19.1,11.2,340,1017,100,5,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T06:00:00,20,20,19,93.97,0.6,100,rain,0,0,18.4,11.2,10,1018,100,4,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T07:00:00,20,20,19,93.97,0.5,100,rain,0,0,19.8,13,30,1019,100,4,4.8,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T08:00:00,20,20,20,100,0.2,100,rain,0,0,19.1,11.2,30,1019,100,9,20.4,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T09:00:00,20,20,20,100,0.3,100,rain,0,0,20.5,13,30,1020,100,5,80.2,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T10:00:00,21,21,20,94.02,0.3,100,rain,0,0,20.2,13,20,1020,100,10,79.1,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T11:00:00,20,20,19,93.97,0.4,100,rain,0,0,19.8,20.5,10,1019,100,5,107.1,0.4,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T12:00:00,20,20,19,93.97,0.6,100,rain,0,0,19.4,14.8,10,1018,100,10,100.9,0.4,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T13:00:00,20,20,19,93.97,0.3,100,rain,0,0,20.2,11.2,10,1018,100,10,95.4,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T14:00:00,20,20,19,93.97,0.1,100,rain,0,0,19.4,13,40,1017,100,7,126.4,0.5,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T15:00:00,21,21,19,88.35,0.1,100,rain,0,0,19.4,13,30,1016,100,10,61.4,0.2,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-01T16:00:00,20,20,19,93.97,0,0,,0,0,18.4,14.8,50,1016,100,10,38.8,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-01T17:00:00,21,21,18,82.98,0,0,rain,0,0,17.6,14.8,50,1016,100,10,17.9,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-01T18:00:00,21,21,19,88.35,0,0,,0,0,15.5,11.2,60,1017,100,10,1,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-01T19:00:00,21,21,19,88.35,0,0,,0,0,13,7.6,30,1018,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-11-01T20:00:00,21,21,18,82.98,0,0,,0,0,14.4,11.2,20,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-01T21:00:00,21,21,18,82.98,0,0,rain,0,0,14.8,9.4,10,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-01T22:00:00,20,20,18,88.27,0,0,,0,0,13.7,9.4,360,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-01T23:00:00,20,20,18,88.27,0,0,,0,0,11.9,13,360,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T00:00:00,19,19,18,93.93,0,0,,0,0,13.3,11.2,10,1019,100,8,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T01:00:00,19,19,19,100,0,0,,0,0,14.8,9.4,360,1018,100,6,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T02:00:00,19,19,18,93.93,0,0,,0,0,14,13,30,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T03:00:00,19,19,19,100,0,0,,0,0,13.7,9.4,20,1017,100,5,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T04:00:00,19,19,18,93.93,0,0,,0,0,14,13,360,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T05:00:00,19,19,18,93.93,0,0,,0,0,15.8,13,10,1017,100,8,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T06:00:00,19,19,18,93.93,0,0,rain,0,0,16.6,13,10,1018,100,8,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T07:00:00,19,19,18,93.93,0,0,rain,0,0,16.6,16.6,10,1019,100,5,10.3,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T08:00:00,19,19,18,93.93,0,0,rain,0,0,16.6,14.8,10,1020,100,7,26.9,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T09:00:00,19,19,18,93.93,0,0,rain,0,0,16.2,16.6,360,1020,100,10,60,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T10:00:00,20,20,18,88.27,0,0,,0,0,17.3,14.8,360,1020,100,10,79.4,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T11:00:00,20,20,18,88.27,0,0,,0,0,19.8,14.8,360,1019,100,10,128.7,0.5,1,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T12:00:00,20,20,18,88.27,0.2,100,rain,0,0,20.2,13,360,1019,100,7,114.7,0.4,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-02T13:00:00,20,20,19,93.97,0,0,rain,0,0,19.4,14.8,10,1018,100,10,103.8,0.4,1,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T14:00:00,20,20,19,93.97,0.1,100,rain,0,0,18.4,11.2,360,1017,100,8,63,0.2,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-02T15:00:00,20,20,19,93.97,0,0,,0,0,19.4,13,10,1017,100,10,76.1,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T16:00:00,20,20,18,88.27,0,0,,0,0,21.6,13,360,1017,100,10,26.6,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T17:00:00,20,20,18,88.27,0,0,,0,0,22,11.2,360,1017,100,10,9.6,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T18:00:00,20,20,18,88.27,0.1,100,rain,0,0,21.6,9.4,10,1018,100,10,0.4,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-02T19:00:00,20,20,18,88.27,0,0,,0,0,22,13,20,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-02T20:00:00,20,20,18,88.27,0.2,100,rain,0,0,22,11.2,350,1020,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-02T21:00:00,19,19,18,93.93,0.1,100,rain,0,0,20.9,9.4,350,1020,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-02T22:00:00,19,19,18,93.93,0.1,100,rain,0,0,19.8,9.4,350,1020,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-02T23:00:00,19,19,18,93.93,0,0,rain,0,0,19.8,14.8,350,1020,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T00:00:00,19,19,17,88.18,0.1,100,rain,0,0,19.1,13,340,1019,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T01:00:00,19,19,17,88.18,0,0,,0,0,18.4,16.6,340,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T02:00:00,19,19,17,88.18,0,0,,0,0,20.2,13,330,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T03:00:00,19,19,17,88.18,0,0,rain,0,0,20.5,13,340,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T04:00:00,18,18,17,93.88,0,0,,0,0,21.6,16.6,350,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T05:00:00,18,18,17,93.88,0,0,,0,0,22.7,16.6,360,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T06:00:00,18,18,17,93.88,0,0,,0,0,23,14.8,360,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T07:00:00,18,18,17,93.88,0,0,,0,0,23.4,16.6,10,1019,100,5,10.3,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T08:00:00,18,18,17,93.88,0,0,rain,0,0,23,16.6,350,1020,100,5,16.1,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T09:00:00,18,18,17,93.88,0,0,rain,0,0,20.2,16.6,350,1021,100,9,49.5,0.2,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T10:00:00,18,18,17,93.88,0.1,100,rain,0,0,20.9,14.8,350,1021,100,10,35.8,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T11:00:00,18,18,17,93.88,0,0,rain,0,0,21.2,14.8,350,1021,100,10,67.1,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T12:00:00,18,18,17,93.88,0.1,100,rain,0,0,23.4,14.8,340,1020,100,10,91.8,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T13:00:00,18,18,17,93.88,0.2,100,rain,0,0,25.9,16.6,350,1019,100,4,146.1,0.5,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T14:00:00,18,18,17,93.88,0.1,100,rain,0,0,24.8,18.4,360,1018,100,4,62.9,0.2,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T15:00:00,18,18,17,93.88,0.3,100,rain,0,0,24.5,16.6,360,1017,100,9,96,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T16:00:00,18,18,17,93.88,0.3,100,rain,0,0,24.8,14.8,350,1017,100,10,28.8,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T17:00:00,19,19,17,88.18,0.5,100,rain,0,0,24.8,11.2,340,1017,100,10,9.5,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T18:00:00,18,18,17,93.88,0.1,100,rain,0,0,23.4,9.4,350,1017,100,7,0.2,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T19:00:00,18,18,17,93.88,0,0,,0,0,21.6,14.8,350,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T20:00:00,18,18,17,93.88,0,0,rain,0,0,20.2,13,360,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-03T21:00:00,18,18,17,93.88,0.2,100,rain,0,0,19.8,13,360,1019,100,9,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T22:00:00,18,18,17,93.88,0.4,100,rain,0,0,18.7,14.8,350,1019,100,7,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-03T23:00:00,18,18,17,93.88,0.4,100,rain,0,0,17.6,11.2,340,1019,100,6,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T00:00:00,18,18,17,93.88,0.5,100,rain,0,0,17.6,9.4,10,1019,100,5,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T01:00:00,18,18,17,93.88,0.8,100,rain,0,0,17.3,11.2,360,1019,100,7,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T02:00:00,18,18,17,93.88,0,0,rain,0,0,20.9,11.2,10,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-04T03:00:00,18,18,17,93.88,0.1,100,rain,0,0,22.3,14.8,360,1018,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T04:00:00,18,18,17,93.88,0.1,100,rain,0,0,23.8,11.2,360,1018,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T05:00:00,18,18,17,93.88,0,0,rain,0,0,23.4,11.2,360,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-04T06:00:00,18,18,17,93.88,0,0,,0,0,21.2,11.2,350,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-04T07:00:00,18,18,16,88.1,0.1,100,rain,0,0,19.1,13,350,1019,100,10,5.9,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T08:00:00,19,19,17,88.18,0.2,100,rain,0,0,20.2,11.2,360,1020,100,10,19,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T09:00:00,19,19,16,82.75,0.9,100,rain,0,0,20.9,13,350,1020,100,10,34.5,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T10:00:00,20,20,16,77.76,1.1,100,rain,0,0,22.3,14.8,340,1020,100,10,43.1,0.2,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T11:00:00,20,20,17,82.87,0.5,100,rain,0,0,20.5,11.2,350,1020,100,10,65,0.2,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T12:00:00,21,21,17,77.91,0.9,100,rain,0,0,20.2,11.2,360,1019,100,10,85.2,0.3,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T13:00:00,22,22,17,73.28,1,100,rain,0,0,19.1,14.8,360,1017,88,10,85.4,0.3,1,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-11-04T14:00:00,22,22,17,73.28,0.8,100,rain,0,0,16.6,13,360,1016,88,10,73.6,0.3,1,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-11-04T15:00:00,23,23,17,68.96,0.3,100,rain,0,0,15.8,11.2,350,1016,100,10,56.3,0.2,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T16:00:00,22,22,17,73.28,0.6,100,rain,0,0,14,5.4,10,1016,100,10,30.3,0.1,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T17:00:00,22,22,18,78.06,0.5,100,rain,0,0,11.2,5.4,360,1016,100,10,12.6,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T18:00:00,21,21,17,77.91,0.6,100,rain,0,0,7.9,7.6,40,1016,88,10,0.6,0,0,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-11-04T19:00:00,21,21,17,77.91,0.3,100,rain,0,0,8.6,5.4,30,1016,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T20:00:00,21,21,17,77.91,0.2,100,rain,0,0,9.7,3.6,347.1,1017,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-11-04T21:00:00,21,21,18,82.98,0,0,,0,0,11.5,5.4,30,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-04T22:00:00,20,20,18,88.27,0,0,,0,0,11.2,3.6,352,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-04T23:00:00,20,20,17,82.87,0,0,,0,0,8.6,3.6,351.8,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-05T00:00:00,20,20,17,82.87,0,0,,0,0,7.9,7.6,80,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-05T01:00:00,20,20,16,77.76,0,0,,0,0,8.6,11.2,70,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-05T02:00:00,19,19,17,88.18,0,0,,0,0,10.1,7.6,50,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-05T03:00:00,19,19,17,88.18,0,0,,0,0,10.8,7.6,70,1016,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-05T04:00:00,19,19,17,88.18,0,0,,0,0,10.8,5.4,60,1015,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-11-05T05:00:00,19,19,17,88.18,0,0,,0,0,11.2,5.4,50,1015,100,10,0,0,0,10,Overcast,cloudy,VVNB
